@relation training_data

@attribute text string
@attribute emojis string
@attribute emotion {positive,neutral,negative}

@data
'there were no signs to direct you to the panels or whatnot , though it was not hard to find someone to ask direction of','',neutral
'upstairs there were masses of shoppers with bags and backpacks and totes , cookies and candies and muffins on certain tables to attract attention , and even a pair of folks operating hand puppets to entice a stray passerby','',neutral
'all of it in a building off the highway , malls and fences and the whipping metal sea of vehicles all around it','',neutral
'it was a hotel , on a road','',neutral
'after we passed by a large parking lot promising a furniture blowout sale , as well as a haunted attraction and possibly ponies or something in the back , we decided to turn around and stop at a little diner we\'d passed on the way','',neutral
'we hurried back from the gray highway to the center of comics and people , followed close behind by haunted ponies who\'d just bought cheap barcaloungers for their ghost stable and were now jonesing for independent comics','',neutral
'i love walking around for things to buy , and traveling less than two hours to arrive at the comics spread of my dreams will not raise too many personal hackles , let me tell you','',positive
'i\'m also really glad i had chris with me , since he knew a lot of faces that i didn t ; he made a fine guide , though one of us would occasionally wander away from the other in the vein of the old nes version of who framed roger rabbit ? , though i\'m unsure as to which one of us was bob hoskins','',positive
'actually , i think maybe the best thing about spx is how everyone is kind of pressed together , comics placed near one another seemingly without much concern for subject matter coherency ( i heard it was a bit different in prior years , with multiple selling rooms and all ); if the creators in attendance and the books on display were not a comprehensive picture of english-language non-superhero comics , there was at least enough diversity to manage the illusion of comprehensiveness','',neutral
'to look only at this crowd , you\'d imagine that there was no question as to the diversity of the comics-reading audience','',neutral
'there was nowhere to sit in the former , since i got there late , so i sort of drifted in and out of hearing distance','',neutral
'someone behind me turned to someone else and whispered \" it\'s just like civil war .','',neutral
'the chippendale talk was different , a highly entertaining , digression-prone ramble by the artist through his history and procedure , moderated by dan nadel and with extra bonus contributions from brian ralph , who was seated in the back of the room','',positive
'nobody was particularly brusque at spx , at least from among the artists , but i found chippendale to be consistently the most emphatic and friendly creator around','',neutral
'i tried to follow tom\'s rule of not buying anything on my first trip around the room , but that did not quite hold','',neutral
'books i got','',neutral
'awakening comics #1 -2 by steve peters & friends ( i reviewed his the origin of sparky a few weeks ago ; having walked away from the table , and indeed the entire convention , i suddenly realized that i\'d forgotten to actually tell steve peters who i was - another triumph of intellect !','',positive
'cinema sewer #19 edited by robin bougie ( new issue of the funny , comics-heavy pamphlet-format magazine devoted entirely to the finest in exploitation and pornographic film - a creator\'s personality-powered publication , and i assure you that robin bougie is in real life exactly the way he portrays himself in the mag','',neutral
'comics comics #1 -2 edited by timothy hodler & dan nadel ( i mentioned this yesterday , but did not note that i also got a hard copy of issue #1','',neutral
'fuzz & pluck in splitsville #4 ( of 5 ) by ted stearn ( surely i can not be the only fan of the mighty fuzz & pluck ; still , i ve never seen this in a store , though fantagraphics had it at their table','',neutral
'2 #1 : heavy metal by various ( from house of twelve , a free giveaway show debut , parodying the original movie version of the magazine','',neutral
'ninja by brian chippendale ( debuted at the show , probably the book of the show , and i ve gushed enough already ; when i went to rick veitch\'s table , he became momentarily transfixed with the transfixed and murmured \" i want to make a book like this ! \"','',neutral
'project : romantic by various ( debuted at the show , the newest in adhouse\'s project series of anthologies , this one strictly devoted to romance comics','',neutral
r,'',neutral
'so it was a nice trip','',positive
'a lot of good things to have , and good hands to shake','',positive
'i hope to do it again , and add on a few more convention experience points','',neutral
'my mother is a fis','',neutral
'i think it\'s in the gulf of mexico or the gulf of california , i can not remember which , but there\'s so much oxygen in the water they actually sleep','',neutral
'no , it\'s alright , i ve had a lot of time to come to terms with this','',neutral
'some of my girlfriends have found it a little strange ; i think it\'s one of the reasons they break up with me in the end , as if they need anymore reasons','',positive
'most of the time , i sit in a chair','',neutral
'to try and remedy this , i spend my nights reading','',neutral
'how important can they be','',neutral
'but it was a good read , and if i did have a dream where i had sex with my mother , well , now i\'d know what it means','',positive
'sometimes , i can not reading about this condition , though','',neutral
'i did not always have this problem','',neutral
'i think','',neutral
'all this not sleeping has a terrible way of playing with your memory','',neutral
'they really do when there\'s no end','',neutral
'do i go to work again tomorrow morning','',neutral
'it\'s sunday , but tomorrow might be a holiday','',neutral
'but i think i work on that holiday','',neutral
'how else would i keep all these days straight','',neutral
'i can not always read about this condition , or whatever it may be','',neutral
'i\'d tell my doctor , but i do not go to a doctor','',neutral
'i weigh about 180 lbs , i\'m about 5 , 10 \" , i do not have anything that seems to be wrong with me . i have these weird scars on my neck','',positive
'something from when i was a kid','',neutral
'and there\'s the scar on my lip','',neutral
'i would say it was from some drunken night of excess , but i ve never blacked out either','',neutral
'oh , i get drunk , but nothing seems to happen to me where i forget','',neutral
'i remember every second , every horrific moment leaning over a toilet and puking','',negative
'selective memory , they say','',neutral
'you\'d think that\'d be a problem at work , but it\'s menial stuff','',neutral
'i spend most of my time in my cube typing and filing , thinking about what i read the night before , trying to process it , trying to figure out what is/has been happening to me . last night , i read as i lay dying by william faulkner','',neutral
'it\'s kind of confusing','',neutral
'i think he had a point','',neutral
'i\'m at work , and i left the book at home','',neutral
'unless i returned it to the library','',neutral
'when it\'s nice','',neutral
'just my books these days','',neutral
'my walk takes me by lake calhoun','',neutral
'every so often , i walk around it','',neutral
'a shelf of clouds cover the sky , and calhoun , choppy from the breeze , glitters only slightly','',neutral
'soon the lake will be frozen , everyone walking on top of it','',neutral
'just like the fisherman','',neutral
'i amble around the lake , and the people are slowly thinning out','',neutral
'i , on the other hand , have nothing to go home to','',negative
'i should have brought a book with me . then i could read at the lak','',neutral
'i suppose the cold should annoy me . but it doesn t . i begin to take off my shoes','',negative
'but people swim in this , right','',neutral
'the water can not be that bad','',neutral
'people stare as i dangle my feet into the lake in october','',positive
'no one is in the lake , and i think everyone thinks something is wrong with me . something is wrong me , but i still do not know what','',neutral
'a person walks by me and says something , but i do not know what , and i\'m singing something , but i can not place to tune','',neutral
'i think','',neutral
'but where else would i know it from','',neutral
'vardaman is right','',neutral
'i just throw my clothes in a pile','',neutral
'my neck tingles as i hit the water and i sink , blowing bubbles','',neutral
'for the first time in my life i feel completely normal','',neutral
'except for some tiger sharks','',neutral
'what a suck-ass day this turned out to be','',negative
'work was fucked up','',negative
'like alice in wonderland on a bad acid trip fucked up','',negative
'can i borrow','',neutral
'mind you , i ve been treated like the asshole of the house for the past couple of weeks , and i did not even do anything at all to deserve it','',negative
'and then one of them played a song that made me think of my mom , and suddenly , i\'m so depressed that all i want to do is go curl up in a ball and die','',negative
'and now the main instigator in the house has come home','',negative
'december 1st','',neutral
'but for now , i go hide','',neutral
'this last week at school was nuts- it was the first time that i can remember where i was putting in the hours in the lab , really busting my ass- classes are going well and i feel like it all ties in- which i really like','',negative
'it\'s nice kind of being able to put everything together in my head','',neutral
'i\'m sure by now most people heard about the really sad disappearance and murder of michelle-gardner quinn , a uvm student','',negative
'it\'s pretty awful- there\'s not much else to say about it','',negative
'i found out about it on the way to boston this weekend and i was just shocked','',positive
'even just this last week there is a definite change in atmosphere around these parts that is pretty sad','',negative
'i really can not imagine what her family and friends are going through right now because it\'s a really unnecessary situation- she did not have to die and that\'s probably the saddest part','',negative
'anyways , i\'m not sure there\'s anything else i can add that has not been said over and over','',neutral
'it was so fun seeing everyone from way back- we ran into eric and went out to see michele so it was just so fun','',positive
'work and school are getting a little intense but i ve found that i can do it- i just need to stay focused','',neutral
'my brother turns 16 on wednesday ( how . weird .','',positive
'and i am excited about the little booger haha','',positive
'last week was so busy that i just trashed it','',neutral
'my mom would be so proud of me','',positive
'cold , rainy day','',neutral
'i took shelby again','',neutral
'i did not see her on wednesday so i was surprised to find her at the shelter this morning','',positive
'once we got a the top of the trail and started to head down some spastic switch got turned on because she started acting a jumpy , darting all over the place , picking up stones , randomly chewing on tree roots , etc . she probably wanted to play but there\'s not much room for that on the trail especially on the way down a steep trail','',neutral
'i was surprised to see her sitting so still ; spastic switch must have been turned off','',positive
'\' t started off with smiley ; a 2-3 year-old shepard-pitbull mix','',neutral
'he has a bad left eye which i do not think he has any vision','',neutral
'during the run we were calling him lance ( since he was nameless ) because when he was laying on his back in the grass he would kick his legs like he was riding a bike ; i wrote this stuff down on his sheet but i guess the officer\'s did not like the name','',neutral
x,'',neutral
'this was the cake','',neutral
'it was fun-filled','',positive
'he turned 4','',neutral
'this boy jumped in and blew it','',neutral
'he cried','',negative
'lol [ they are cute brothers , no ?','',positive
'i was scared to see him with a knife','',negative
'this smile made me more scared','',negative
'he first tore up the toy car','',negative
'and i tore up the cake','',neutral
'😄 it was really yummy',😄,positive
'this is one of my co-workers grandson','',neutral
'i think he has a crush on me . x','',positive
'i adore her with all my heart','',positive
<,'',neutral
'i did not even think about what i was wearing or anything and just left','',neutral
'christina\'s shoe','',neutral
'he looked tired','',neutral
'har har','',neutral
'this goes to show you have a bigger heart than i , mango dearest','',positive
xddd,'',neutral
'xd oh well ~ he was one coolio child','',neutral
'we need new ideas','',neutral
'this event was sooo fun','',positive
'it was like an exciting adventure where we walked 6 miles in the cold','',positive
'it was like 8 in the morning and so','',neutral
'and so we try to warm up','',neutral
'alex , you suck','',negative
'i do not know','',neutral
'anywho , this balloon man was awesome','',positive
'so , this is where we begin our journey','',neutral
'thousands and thousands of people attended','',neutral
'as we walked','',neutral
'and even more !','',neutral
'two hours with kevan , i should get credit for surviving that long with that nerd','',neutral
'then we met him','',neutral
'i question that too','',neutral
'because they have a snazzy sign','',neutral
'check out the look on christina\'s face','',neutral
'anywho , i got really interesting fortunes','',positive
'\" someone unexpected from your past with resurface .','',positive
'[ and guess what','',positive
'i saw kathy vu during the walk','',neutral
'i have not seen her in like two years','',positive
'then , another someone unexpected too .','',positive
'as for eff , he got \" you will find the road to happiness by helping others .','',positive
'eff likes bunnies','',neutral
'it was pretty good','',positive
'check out \" little dao s \" face','',neutral
'and then meet \" the nox \"','',neutral
x,'',neutral
'our first conversation was an argument in english class','',negative
'xd yes people , he was baring a child , and then someone popped it','',neutral
'anywho ~ today was fun','',positive
'i am going to do the aids walk again next year for fun','',positive
'interact ended up being a whole ton better than i had expected','',neutral
'i stand barefoot by the ocean\'s edge , my feet sinking slowly , being sucked beneath the surface of the cool , wet sand','',neutral
'head tilted back','',neutral
'enormous mounds of gray cotton batting clouds , only momentarily visible as they are back-lit by silent , random flashbulbs','',neutral
'i stretch my arms out as far as they will reach just as the first drum rolls of thunder pound my ears','',neutral
'being the tallest object on the beach in a thunderstorm and living to write about it','',neutral
'although my brother likes to point out the fact that every day for me is a weekend','',neutral
'regardless of my temporal status as far as my brother is concerned , time still moves ahead at a frighteningly rapid pace','',negative
'i ordered the first season of doctor who on dvd','',neutral
'no , not the new first season , the william hartnell black and white forty years ago suck it i\'m the first doctor first season','',negative
'i\'m sorry but british television rules','',neutral
'their historical society was having a century home tour as a fund raiser and my mother wanted to go','',neutral
'i assumed that with my niece in new york and my sister working a weekend job to keep her there that it would just be my mother and i ; little did i know that she invited my sister-in-law to accompany us','',positive
'on the plus side , the home tour put me in the holiday spirit','',positive
'this week i am totally going to start my christmas shopping','',positive
'i used to have it all done by halloween so maybe i will return to that tradition','',neutral
'i am actively seeking foreclosures and other deals , however , if i find one i want to get the financing out of the way to allow me to move quickly','',neutral
'and on that note , enjoy the remainder of your sunday','',positive
'well , we re half-way through our trip','',neutral
'i can not believe it','',positive
'it\'s amazing','',positive
'we will sightsee there and then take another train to venice in the evening','',neutral
'from there it\'s on to switzerland and then france','',neutral
wow,'',positive
'there is a church or ruins everywhere you look','',neutral
'the coliseum ( or colosseo ) was awesome','',positive
'that it is still standing for us to see is . well , i feel very lucky','',positive
amazing,'',positive
'to enter the museums it was about a two hour wait','',neutral
'in october the museums close quite early ( 1:20 pm ) , so by the time we got in we did not have a whole lot of time to see things','',neutral
'ah well','',neutral
'at all','',neutral
'we walked around pretty much the entire city until we found it','',neutral
'it was beautiful , and full of people and tour buses','',positive
'did not have to wait too long , though','',neutral
'inside was stunning- and full of people','',positive
'and then we realized- there was mass going on','',positive
'i can not believe they do that','',positive
'it\'s so rude','',negative
'last night we met an australian couple at our hostel and had a nice chat','',positive
'you meet a lot of neat people at hostels','',neutral
'it\'s pretty cool','',positive
'so anyway , rome in general was loud , dirty and absolutely chock-full of people and cars and bikes','',negative
'the city really is like a human being , especially in the morning as you watch and hear it begin to awaken','',neutral
'what the hell am i going to do when i get back home','',negative
'should i take the job jamie offered me ? should i stay in salem','',neutral
'these questions completely depress me','',negative
'so i ve discovered a new superpowe ( and yes i do have others )','',positive
'i can dream and earthquake and it will actually happen ! !','',positive
'that\'s not entirely true','',neutral
'keep in mind my bed is lofted about 4.5 ft . high and i was hungover after having slept 4 hours','',neutral
'then my bro calls','',neutral
'then he calls again and , knowing that\'s the international sign for \" pick up the frickin phone , \" i picked it up thinkin there was something wrong with him','',negative
'and he\'s like','',neutral
'i\'m like','',neutral
'huh , news travels fast','',positive
'he called my sister','',neutral
'they called me . i just wanted to frickin sleep','',negative
'so i went back to sleep till noon , took beau for a walk , surfed for four hours , cooked in the dark , read by candlelight for a little while , adn then the power came back on so i could watch tv','',neutral
'all in all , an interesting sunday','',positive
'all my plans were shot to shit cause the cell waves were all packed and i could not get in touch with my friends very well','',negative
yeah,'',neutral
'useless day','',negative
'so i made a martini','',neutral
'this fuckers do not go down too easy','',negative
'oh , earthquake was rated highest at a 6.6','',neutral
'what surprised me most ( geekin it up ) was the frequency of the rumbles','',positive
'definitely in the audible range and very regular','',neutral
'but yeah','',neutral
say,'',neutral
'or how they make them sound in movies','',neutral
'the amount of energy required to move that much mass sustained at such a high frequency is ridiculous','',positive
'earlier this week , karina had invited me over to her townhouse','',neutral
'i got there a little after 7 , project runway reruns playing on bravo , and i asked , \" where\'s kubik ? \" because she\'s usually very punctual','',neutral
'i take a seat in the armchair across from karina , and while she\'s talking , a face appears in the window behind her , grinning and waving enthusiastically','',positive
'i jump , shrieking a little before i realize it\'s only kubik','',positive
'karina prepared a plate of 3 cheeses , red peppers , crackers , and we settle in front of the tv for some project runway','',neutral
'the two of them watch it , i half watch the movie while reading the newspaper , sometimes out loud , but kubik complains , \" someone is talking while i\'m trying to watch a movie ! ! \" but karina defends me , \" you re one to talk .','',neutral
'we watch project runway , but the repetition of the same 5 commercials becomes old fast','',neutral
'haha , except nicer','',positive
'sunday afternoon , erica , diana , and i are going to the spy museum','',neutral
'a compliment from a trendy teenager can brighten up anyone\'s day','',positive
'the three of us find our way to the spy museum and i\'m surprised by the number of young couples who are there , in addition to the usual elderly tourists and young families','',positive
'i\'m the slowest to go through the exhibits , and i soon lose erica and diana , occasionally catching up with them when they slow down','',neutral
'it\'s carpeted , so not too hard on the knees , and i see that someone left behind their brochure','',neutral
'while i\'m looking at an exhibit on bugging devices , this kid comes up behind me and hands me the pamphlet , \" you dropped this .','',neutral
'we stop in the gift shop before heading home','',neutral
'the wind blows strongly outside , and diana has a hard time pushing open the door , but a 7 or 8 year old boy who\'s already exited with his family helps her out by pulling while she pushes','',neutral
'it was cute','',positive
'i dipped my finger into the water and she drank the water that collected on it when i put it close to her','',neutral
'i had to fly out the door this morning and ended up being 10 minutes late for class , but we were doing a group project , so i dived in and did my part','',neutral
'i think he knows not to cross the line he crossed once before','',neutral
'there was not really nothing on campus i could do that i felt like doing','',neutral
'i do love the chun li pictures i found','',positive
'she\'s always been one of my favorite video game characters','',positive
'maybe it\'s because she can beat the living shit out of guys heh','',positive
plus,'',neutral
'i love her outfit as well , except i think the laughing after she wins a fight in street fighter is kind of silly , but that\'s just me . kikyo , from the inuyasha series , has been another favorite of mine','',positive
'have a true normal life','',neutral
lol,'',positive
'* whispers * especially if i factor matt into the mix','',neutral
'😉 love u hun',😉,positive
'she is also very strong and keen , but carries the scars of her past','',negative
'appleseed is another anime movie i loved','',positive
'wish i could get that es . w . a . t uniform she wears','',neutral
'so , that\'s what i did for like a half an hour','',neutral
'i decided to get my annual supply of contacts with the knowledge if i did i could get a free webcam and a $30 rebate','',neutral
'i still have a few other appointments','',neutral
'i than went to office max and got two jump drives','',neutral
'they were on a special and heh','',positive
'i believe she entered in $17.88 , instead of $18.88 , so i got an unexpected discount','',positive
'it\'s a sandisk micro 1.0 gb jump drive , so not a bad deal','',neutral
'it feels so nice after a long workout','',positive
'so , i stayed at the ymca for about 2 hours and went home to my little bird','',neutral
'it works great and i really like it','',positive
'it\'s actually something i thought about alot and i did stay dressed up for it','',neutral
'my guy has not seen me for about 4 months , so i wanted to look nice','',neutral
'* smiles * he said i looked cute as always','',positive
'thanks hun','',neutral
'i\'m sorry and i will get more focused','',negative
'so , i dedicate this song to you','',neutral
'song : col','',neutral
'i\'m always wrapped up i','',neutral
'things i cannnot wi','',negative
'something stron','',neutral
'is i\'m sorry for the way i a','',negative
'and i\'m sorry about all the lie','',negative
'maybe in a different ligh','',neutral
'cause now i can se','',neutral
'i never really wanted you to se','',neutral
'it always seems to get to m','',neutral
'so many things you should have know','',neutral
'i guess for me theres just no hop','',negative
'* smiles * i will beat this thing','',positive
'* huggles to you all','',positive
'as i have said before i am happily not taking a class this semester , but these two particular functions were ones that were not to be missed','',positive
'the first was the dedication of a painting that was donated to the school by the students of fr damien dietlein osb , the old testament professor there','',neutral
'the entire enterprise was done as a surprise to damo ( our name for father ) and he was genuinely touched and surprised by the affair','',positive
'the other activity was the inaugural session of theology in the round , a session intended to bring seminarians , lay students and alumni together for an evening of discussion surrounding a topic chosen by a guest speaker','',neutral
'denis robinson osb whom i had for early church history and had been telling mrangelmeg about for months','',neutral
'i really wanted mrangelmeg to have a chance to experience fr','',neutral
'after that discussion we spent some time in the little bar on campus which is called the unstable ( benedictines take a vow of stability , so they call the bar , the unstable , get it ?','',neutral
'i do miss them so very much , though i do not miss class at all','',negative
'we had a wonderful time','',positive
'and we got to see the extreme makeover home edition house in st. meinrad ( the town ) as we drove to the monastery','',neutral
'how cool was that','',positive
'denis class on creed were having a quiz on heresies in the early church on saturday morning i was more than happy to be returning home friday night','',positive
'and forget the internet , where as much as 75\% of all information is general nonsense','',neutral
'something the internet has been missing since it was born','',neutral
'five minutes is all you need , so grab a glass of your favorite wine , and enjoy your newfound knowledge','',positive
'if these prissy little installments are truly helpful , i may just have to take more requests','',neutral
'welcome to the world of classical music','',neutral
'it\'s my world , a place where music in endless forms and varieties give me an entire lifetime of listening pleasure','',positive
'since classical music is the oldest and largest genre of music in existence , let\'s study this music from one era to the next','',neutral
1,'',neutral
'our first composers were mostly supported by the church ( surprise ! ) , and religion influenced early classical music more than any other source','',positive
'there was no formal system of notation , making composing very difficult and time-consuming','',neutral
2,'',neutral
'music became more of an expressive art than a science , and music was now being printed , allowing sacred , secular , and instrumental music to spread everywhere','',neutral
'claudio montiverdi was one of the most prominent composers of this era','',neutral
'baroque ( 1600-1750 ): the era of bach , handel , and vivaldi saw the development of almost every modern instrument in use today , particularly the violin , clarinet , and piano','',neutral
'composers used counterpoint , dance rhythms and repetition in their music','',neutral
'think of this brief period as a launch platform of all the modern music to follow','',neutral
'just kidding','',positive
'you can find nearly all of the most popular composers in this era , namely mozart and beethoven ( both of whom did not know they were writing \" classical \" )','',neutral
5,'',neutral
'composers of this era such as tchaikovsky , brahms , and chopin wrote music with a wider dynamic range , using a larger variety of instruments','',neutral
6,'',neutral
'new subcategories of classical music were born every year , and more composers were writing music than all previous eras combined','',neutral
'and anything and everything was possible , from atonal to experimental to electronic','',neutral
'over one hundred thousand composers fall into this period , including copland , stravinsky , and ravel','',neutral
7,'',neutral
'welcome to the contemporary classical period , where we see even more subcategories such as the minimalism of philip glass , the electric opera by john corigliano , and the twelve-tone works of john bilotta , a bay area composer','',neutral
'that was painless , was not it','',neutral
'your next few leaps into classical music should now be a little easier','',neutral
'add a little passion to your life each time you visit , and share my world with me','',neutral
'arguments in favor : 2','',neutral
'8 of the \" pro \" arguments consist of someone listing what i take to be every single county in oregon from which there are no appellate judges','',neutral
'there\'s all kinds of thought about how the measure will make judicial positions more or less political , whether those positions already are political , whether it matters that the oregon constitution originally had district elections and switched to statewide some time ago , whether elections by district mean that some of the judges will be less qualified than others could have been or whether it means that currently underrepresented areas ( think every rural area ) will have a better chance to have someone who understands them in the appellate courts , etc','',neutral
'one of the few that seemed to me to say something worth saying was an argument in favor that was written by ron saxton','',neutral
'this surprised me , because i know from tv ads that ron saxton is running for something or other','',positive
'the one other somewhat-convincing argument was immediately after that one , also in favor , by an organization of oregon farmers','',neutral
'there seemed to be at least a smidgen of personal experience reflected in that argument , something not really present anywhere else','',neutral
ugh,'',negative
'again , kerstin has proven to herself how she is not who she wants to be yet','',neutral
'finding this out is almost as fun as finding out the effects of placing one\'s hand down a working garbage disposal unit','',positive
😄,😄,positive
'lately all im capable is questioning things and my ablility to deal','',neutral
'there are no wrong decisions , only different outcomes ! \" but i can not','',neutral
'i do not want to make a mistake that i can not undo','',negative
'i do not want to burn any bridges , incase i ve crossed the wrong one','',negative
'my paranoia really knows no bound','',negative
'found out my mother cut open the top of her left foot and got 11 stitches , good job mommy 😄',😄,neutral
'i talked to her today , she\'s ok . still a mess since i left from what my dad\'s told me but nothing new there',ok,neutral
'this amuses me so very much','',positive
'if you know my brother and his inablility to approach women , you\'d understand a lot better','',neutral
'mormor is is dealing w/ senile dementia still','',neutral
'it makes me sad , she\'s a tough old bird but she\'s just not home anymore','',negative
'i like/can deal w/ most of my classes','',neutral
'to nap','',neutral
'lost a syillibis for u.s. gov . but the class is so cut n dry that it\'s no worry','',neutral
'just a lot of proofreading w/ that approach','',neutral
'( well , mostly two and 1/2 people know','',neutral
ie,'',neutral
'you know the one , where it has a shocked expression w/ pumpkin guts coming out of its mout','',positive
'so easy and cool ~ ish looking','',neutral
'and handling of pumpkin guts which is double fun esp . when you have a squimish person working w/ you x','',positive
'i miss hug','',negative
'but im still laughing a lot','',positive
'things make me laugh here , esp . my roommates','',positive
'have not had any major fights w/ roomies , not even small ones','',neutral
'one last note','',neutral
'speaking in thrid person amuses kerstin','',positive
'take care guys','',neutral
'so i had this dream','',neutral
really,'',neutral
'but i will give ya a clue','',neutral
'but its not ben','',neutral
'surprising i know','',positive
'any ways so about my dream','',neutral
'and i held my head there for a while','',neutral
'dont worry its not','',neutral
'infact i\'m done','',neutral
'nothing else happened in the dream we just cuddled and it was real sweet','',positive
'like wanting to dooo any thing to be with him','',neutral
'ok peace',ok,neutral
'seeing a scarred , bearded man in a rippling black overcoat warmed my heart , because his fingers were painting a trembling solo on his acoustic guitar','',negative
'eventually , the music faded away , and the guitar slipped back into its bag','',neutral
'\" oh , \" he said , and smiled','',positive
'a few seconds later he turned to me and asked , \" are you going to be here a while ?','',neutral
'\" ah , thanks .','',neutral
'i was very disappointed','',negative
'but i insisted on getting a violin so i took the bus to spirited music and rented one from there','',neutral
'i think i\'m quite good for the amount of time i ve been playing','',neutral
'its actually a pretty easy song , i suggest it for all beginers who are really quite sick of playing twinkle twinkle','',neutral
'le cygne is usually played on cello , so just bring it an octave up','',neutral
'those pegs are hard to push back in , especially the e string peg , that was a real bitch','',negative
'that would be pretty sweet','',positive
'last night me and mike and christina and a bunch of people went to the bar and i got raving drunk on just 2 coolers','',neutral
'i suck when im drunk , i just get dizzy and fall asleep , so once i was finished making an idiot of myself at the bar i dozed for hours on mikes couch','',negative
'i wrote a little bit of my book , but not much','',neutral
'thats all i\'m going to mention right now','',neutral
'and disgusting','',negative
'i\'m an avid listener of the programme','',neutral
'i love the show because i learn so much','',positive
'today , though , i heard the commentary of susan lee','',neutral
'this depends on what you re measuring','',neutral
'markets do not measure everything accurately , and i find this assumption to be disgusting','',negative
'and the walmartisation of the world changes markets for the worse for labour , making people a mere slot in a computerised schedule , with no regard for their free time','',negative
'forcing the world into markets is exactly what creates so many problems in the world (* ahem * people are at war with us over it , you know )','',negative
'it is dangerous to force everything into a market mentality','',negative
'it is like throwing everything you eat into a meat grinder','',neutral
'who is going to buy this sort of prediction and futures','',negative
'* the ones in control of it *','',neutral
'how disgusting would it be to see 9/11 turn into a market','',negative
'and who would be the bastard who profits off of the destruction of my workplace and life','',negative
'and , i do ask , who profited from 9/11 in the first place','',negative
'yes , ms lee mentions insurance','',neutral
'the answers are dispicable','',negative
'comment : \" traders , those who buy and sell the contracts , bring all their disparate information on the political situation in saudi arabia into this central marketplace','',neutral
'would ms lee be throwing out these ideas for the us elections','',neutral
'plus , in such a secretive government , would not this promote corruption','',negative
'the selling of top secret documents to profit off of the killing of 150 people in a mosque','',negative
'and there\'s really no reason to encourage those who can afford to gamble on this sort of thing to do something so dispicable and amoral','',negative
'it is sickening','',negative
'there is so much room for the worst of humanity in doing things like this , let\'s not encourage it , please','',negative
'\" in the last three years , terrorism has flourished','',neutral
'maybe it is not','',neutral
'i shudder to think','',negative
'joementum manages to dive on the recent threat-ish that emerged from britain and turn it all around to make a comment on ned and the democrats','',negative
'apparently the extremist terrorists in britain are connected to the insurgents in iraq ( despite the fact that the former were pure terrorists and the latter are involved in a civil war ) , and that a slow exit from iraq was their goal','',neutral
'does no one see the problem with that logic','',neutral
'the war in iraq is fighting terrorists','',neutral
'the terrorists want us out of iraq','',neutral
'as long as there are any terrorists anywhere doing anything , we can not pull out','',neutral
'all that matters is that terrorists want us out of iraq , so that means we have to stay','',neutral
'the complaint is that we abandoned the search for bin laden in afghanistan and went into iraq under incredibly false premises','',neutral
'\" i\'m worried that too many people , both in politics and out , do not appreciate the seriousness of the threat to american security and the evil of the enemy that faces us , \" mr. lieberman said at the waterbury event','',negative
'he called that threat \" more evil , or as evil , as nazism and probably more dangerous than the soviet communists we fought during the long cold war .','',negative
'to suggest that a couple of disorganized idiots trying to replicate yousef\'s 1995 plot is more evil and more dangerous than what they did is beyond off-base , beyond stupid','',negative
'it\'s flat-out disgusting','',negative
'joe , you re scraping','',neutral
'another apocalyptic vision last night : wandering through large rooms that are stuffy and crowded with people lying on the floor covered with sheets , most of them separate from each other','',negative
'some aggressive people with mean faces and nasty attitudes staking out their turf , telling us to move along','',negative
'we try to find comfortable space and head down a winding staircase that seems to get smaller as it gets to the bottom','',neutral
'the bees and the body somehow melt away as the rescue vehicles begin to depart - leaving me behind','',neutral
'i am , by no means , an art critic','',neutral
'for my birthday , jon took me to the getty center in los angeles','',neutral
'they have several degas','',neutral
'and monets','',neutral
'and titians','',neutral
'now , understand , when it comes right down to it , i am a hick from the sticks','',neutral
'i had never before seen a work by any of the masters - the closest i have ever gotten to a michelangelo is watching \" teenage mutant ninja turtles \"','',neutral
'a real alma-tadema','',neutral
'oh , and i think i made the security guards really nervous - like i was going to blow my runny nose on the renoir and forever ruin it with my bodily fluids','',negative
'they did not like me very much','',negative
'( pretty , no ? you should see it in person !','',neutral
'like i said , i\'m no judge of art','',neutral
'i was excited to see it as i have a fondness of cadavers ( blame gross anatomy ) and really wanted to get another shot at some up close anatomy viewing','',positive
'photobucket - video and image hostin','',neutral
'a femoralacetabular joint','',neutral
'a glenoid-humoral joint . \" ) some of the exhibits were very interesting , such as the soccer player and the skateboarder','',positive
'in gross anatomy , our cadavers were solemn - laying on the tables as if in a deep slumber','',negative
'seeing the body in action was very interesting','',positive
'also interesting were the cases of organs - healthy and diseased','',positive
'the odd thing about body worlds is that it goes from being an anatomy exhibit to being a sort of cadaver carnival of bizarre art','',positive
'again , i am no judge of art , and the fact that this exhibit has drawn record numbers of people hint at the possibility that i am off-base','',neutral
'now , people can see that organs are not the cartoonish objects that one sees in a book','',neutral
'the general public also has a chance to look at diseased organs ( something usually reserved for pathologists , who , i ve noticed , seem to get * very * excited over things like polyps and necrosis .','',positive
'the basic anatomy and bodies in motion portions are a must see','',neutral
'however , for me , the more \" artistic \" exhibits were more of a turn off - i willingly admit that i was very attached to my cadaver in gross , and the thought of him being displayed like that makes me a bit sick','',negative
'as an aside , there have been some interesting articles regarding the aquisition of cadavers for exhibits such as body worlds ( i guess the entire affair has sparked various \" knock-off \" exhibits !','',neutral
