@relation training_data

@attribute text string
@attribute emojis string
@attribute emotion {positive,neutral,negative}

@data
'just_RB hopped_VBD into_IN','',negative
'&_CC buff_JJ should_MD see_VB','',positive
'for_IN classical_JJ in_IN see_VB t-t_UH ime_JJ','',positive
&_CC,'',positive
'looking_VBG for_IN affordable_JJ luxurious_JJ','',positive
'hanging_VBG out_RP with_IN at_IN stop_VB in_IN','',positive
'try_VB different_JJ','',positive
'visiting_VBG cn_MD','',negative
'yes_UH is_VBZ','',positive
'and_CC with_IN of_IN','',positive
'in_IN of_IN jewish_JJ','',neutral
'good_JJ tall_JJ','',positive
'are_VBP actually_RB having_VBG fab_JJ pissed_VBD','',positive
'(@_: -_: in_IN ,_,','',negative
'has_VBZ been_VBN around_IN since_IN was_VBD','',neutral
early_JJ,'',positive
'at_IN at_IN along_IN with_IN','',positive
'and_CC brings_VBZ','',positive
'','',neutral
'at_IN .,_: is_VBZ still_RB closed_VBN after_IN supposed_JJ','',negative
'will_MD be_VB back_RB in_IN and_CC wants_VBZ read_VB about_IN here_RB','',positive
'who_WP does_VBZ not_RB love_VB so_RB much_JJ dressing_VBG up_RP','',positive
'jamaican_JJ doing_VBG in_IN','',positive
'rock_VB &_CC ,_, hits_VBZ of_IN','',positive
'','',positive
'check_VB out_RP in_IN','',neutral
'last_JJ before_IN cx_UH','',positive
'','',positive
'do_VB not_RB forget_VB come_VB and_CC see_VB at_IN','',positive
'come_VB out_RP on_IN and_CC check_VB out_RP local_JJ','',positive
'of_IN 2-for-1_JJ :_:','',positive
at_IN,'',positive
'have_VBP full_JJ coming_VBG &_CC on_IN','',positive
'so_RB much_RB for_IN going_VBG last_JJ opted_VBD for_IN instead_RB','',positive
',_, :_: from_IN of_IN /_: thanks_UH','',positive
'do_VB not_RB forget_VB continues_VBZ 😝_EMO laceto_UH',😝,positive
'handmade_JJ \'_\'\' loves_VBZ \'_\'\' made_VBD in_IN ,_, with_IN ((_UH','',positive
'flyin_VBG \'_\'\' with_IN hottest_JJS in_IN could_MD be_VB next_JJ rock_VB','',positive
'on_IN solid_JJ ..._:','',positive
'running_VBG late_JJ','',positive
':_: last_JJ of_IN &_CC old/olp_JJ on_IN','',positive
'love_VBP of_IN shooting_VBG live_JJ go_VB follow_VB','',positive
'let_VB begin_VB','',positive
'crazy_JJ on_IN last_JJ of_IN did_VBD not_RB stop_VB','',positive
'had_VBD amazing_JJ at_IN','',positive
'glamming_VBG beautiful_JJ miss_VBP','',positive
':_: experienced-order_VBD and_CC ..._: ,_,','',positive
'gorgeous_JJ in_IN use_VB','',positive
'am_VBP happy_JJ','',positive
'as_IN canadian_JJ ,_, must_MD support_VB and_CC support_VBP back_RB','',positive
'“_\'\' :_: and_CC','',neutral
cheers_UH,'',positive
'and_CC rock_VB hits_VBZ w/_IN','',positive
w/_IN,'',positive
'are_VBP closed_VBN for_IN enjoy_VB','',positive
'individual_JJ for_IN','',positive
'and_CC at_IN am_VBP','',positive
'looking_VBG for_IN can_MD help_VB','',neutral
'what_WP is_VBZ worth_JJ attend_VBP','',positive
'is_VBZ on_IN for_IN more_RBR ,_, here\'s_RB what_WP missed_VBD so_RB far_RB','',neutral
'keeping_VBG refreshed_VBN @_IN until_IN','',positive
&_CC,'',neutral
'already_RB been_VBN','',positive
'casual_JJ &_CC is_VBZ','',neutral
'roughly_RB +_UH =_UH','',positive
'*****_UH announcement_UH ****_UH has_VBZ officially_RB become_VB for_IN','',positive
'in_IN starting_VBG','',positive
'','',positive
'yum_UH yum_EMO returns_VBZ',yum,positive
'very_RB pink_JJ very_RB butterflied_JJ for_IN very_RB happy_JJ','',negative
'fresh_JJ ,_, and_CC more_RBR at_IN love_VBP','',positive
'damned/the_JJ re-created_JJ :_: \'_\'\' \'_\'\' -_:','',negative
':_: will_MD host_VB in_IN and_CC in_IN','',positive
'playing_VBG little_JJ packed_JJ in_IN','',positive
save_VB,'',positive
back_RB,'',positive
'hot_JJ or_CC ,_, is_VBZ always_RB standing_VBG tall_JJ','',positive
'found_VBD holding_VBG','',neutral
'can_MD not_RB wait_VB for_IN','',positive
'has_VBZ been_VBN made_VBD thanks_UH for_IN delicious_JJ','',positive
at_IN,'',neutral
'put_VBP on_IN at_IN','',positive
'here\'s_RB made_VBD thank_VB ,_, &_CC \'_\'\'','',positive
'have_VBP were_VBD ready_JJ','',positive
'ready_JJ get_VB on_IN with_IN for_IN ......_:','',neutral
'uber_RB is_VBZ in_IN','',positive
'early_RB in_IN (@_IN in_IN ,_,','',positive
'\"_\'\' is_VBZ \"_\'\' via_IN','',positive
meet_VB,'',positive
'closed_VBN down_RP below_IN -_: cuz_IN of_IN unstable_JJ on_IN','',positive
'enjoying_VBG great_JJ with_IN','',positive
'beautiful_JJ for_IN','',positive
'for_IN in_IN :_:','',neutral
'hello_UH wake_VB up_RP with_IN','',positive
'lavender_JJ from_IN :_:','',positive
'looking_VBG for_IN in_IN enjoy_VB try_VB','',positive
'hits_VBZ ,_, &_CC','',positive
':_: new_JJ at_IN new_JJ','',neutral
'try_VB on_IN','',positive
',_, :_: of_IN /_: thanks_UH','',neutral
hello_UH,'',positive
'listening_VBG speak_VB at_IN of_IN -_:','',positive
'walking_VBG around_IN','',positive
in_IN,'',positive
',_, :_: of_IN /_: thanks_UH','',neutral
'','',positive
'are_VBP in_IN w/_IN &_CC we\'re_VBP giving_VBG away_RB','',neutral
'super_RB foggy_JJ at_IN can_MD actually_RB see_VB of_IN moving_VBG through_IN','',positive
'must_MD try_VB :_: \"_\'\' \"_\'\' ,_, \"_\'\' \"_\'\' ,_, \"_\'\' \"_\'\'','',positive
'looking_VBG for_IN in_IN join_VB at_IN at_IN |_:','',positive
'had_VBD so_RB much_JJ at_IN','',positive
'sold_VBD out_RP at_IN -_: in_IN :_:','',neutral
'comes_VBZ &_CC','',negative
'takes_VBZ over_IN &_CC once_RB again_RB','',positive
and_CC,'',positive
great_JJ,'',positive
'+_: =_: flawless_JJ onto_IN for_IN ,_,','',positive
'crafted_VBD in_IN ,_, will_MD bring_VB in_IN with_IN and_CC','',positive
'just_RB witnessed_VBD in_IN at_IN livestream_VB','',positive
'','',positive
'never_RB will_MD forget_VB with_IN amazing_JJ','',positive
'happening_VBG now_RB come_VB visit_VB at_IN','',positive
'have_VBP not_RB seen_VBN for_IN good_JJ ,_, ,_, on_IN','',positive
'special_JJ is_VBZ \"_\'\' \"_\'\' reduced_VBN soy_JJ on_IN braised_JJ','',positive
'','',positive
'final_JJ ferocious_JJ did_VBD not_RB disappoint_VB','',positive
'most_JJS wonderful_JJ of_IN','',neutral
'stay_VB but_CC positive_JJ beautiful_JJ','',positive
in_IN,'',positive
of_IN,'',positive
'next_JJ turns_VBZ come_VB out_RP on_IN btw_UH for_IN','',positive
'come_VB play_VB in_IN :_: live_VB ,_, free_JJ &_CC public_JJ','',positive
'ok_UH of_IN ,_, and_CC','',negative
'enjoy_VB few_JJ more_RBR of_IN bare_JJ with_IN by_IN &_CC','',positive
'check_VB out_RP new_JJ with_IN','',positive
'and_CC at_IN for_IN','',positive
'beautiful_JJ ,_, early_JJ &_CC rare_JJ :_: empty_JJ','',positive
'says_VBZ will_MD stay_VB at_IN smaller_JJR be_VB made_VBN &_CC move_VB around_IN','',positive
'at_IN and_CC also_RB great_JJ for_IN ,_, ,_, ,_,','',neutral
gorgeous_JJ,'',positive
',_, of_IN','',positive
'are_VBP in_IN for_IN presents_VBZ','',positive
'“_\'\' born_VBN dance_VB ”_\'\' starting_VBG','',positive
wee_JJ,'',negative
'was_VBD such_JJ great_JJ in_IN with_IN :_:','',positive
'in_IN on_IN how_WRB save_VB on_IN w/_IN','',positive
'in_IN do_VBP not_RB know_VB where_WRB are_VBP','',positive
'get_VB schooled_VBN with_IN','',negative
'is_VBZ so_RB hot_JJ','',positive
'established_VBD doubles_VBZ monthly_JJ','',positive
'sitting_VBG here_RB ,_, crickets_VB chirping_VBG away_RB outside_IN ,_, at_IN','',positive
'finally_RB booked_VBD for_IN shows_VBZ 😃_EMO 😃_EMO 😃_EMO','😃 😃 😃',positive
'tempting_JJ ,_, had_VBD in_IN 😉_EMO',😉,positive
'soaking_VBG in_IN &_CC positive_JJ at_IN','',positive
'on_IN stumbled_VBD upon_IN ”_\'\' -_: fabulous_JJ love_VBP great_JJ','',positive
'so_UH fun_JJ reconnect_VB with_IN in_IN for_IN','',positive
'from_IN was_VBD frosted_JJ','',positive
'from_IN is_VBZ making_VBG new_JJ like_IN','',positive
'for_IN on_IN in_IN','',positive
'spent_VBD on_IN ca_MD not_RB complain_VB about_IN','',positive
'can_MD now_RB sign_VB up_RP be_VB invited_VBN shows_VBZ ,_, here_RB :_:','',positive
'what_WP catching_VBG at_IN','',neutral
'roughly_RB +_UH =_UH','',positive
'good_JJ see_VB rising_VBG thru_IN in_IN','',positive
'fun_JJ out_RP walking_VBG for_IN w/_IN and_CC badass_JJ of_IN','',positive
'more_RBR till_IN see_VBP again_RB for_IN 5th_JJ lmao_UH','',positive
'','',positive
'see_VB going_VBG on_IN in_IN','',positive
'from_IN old/new_JJ shows_VBZ up_RP in_IN new/old_JJ','',positive
',_, ,_, ,_, -_: see_VB more_JJR :_:','',neutral
'found_VBD hidden_JJ away_RB on_IN for_IN said_VBD were_VBD from_IN up_RP','',positive
'come_VB with_IN for_IN #sultry_JJ with_IN','',positive
'gonna_VBG be_VB great_JJ','',positive
'take_VB inside_IN of_IN most_RBS popular_JJ and_CC exclusive_JJ in_IN :_:','',positive
'still_RB on_IN ride_VB in_IN till_IN last_JJ with_IN','',positive
'so_RB much_RB went_VBD down_RP kickoff_VB in_IN find_VB out_RP more_RBR','',neutral
'\'_\'\' with_IN prior_RB','',negative
'for_IN delicious_JJ on_IN beautiful_JJ was_VBD perfect_JJ','',positive
'asked_VBD for_IN little_JJ more_RBR cut_VB &_CC by_IN','',positive
ninjago_UH,'',positive
'good_UH morning_UH','',positive
long_JJ,'',positive
'come_VB say_VB hi_UH :_: we\'re_VBD now_RB open_JJ at_IN in_IN of_IN','',positive
'returns_VBZ for_IN final_JJ','',positive
'frosty_JJ of_IN from_IN in_IN','',positive
'','',positive
'runs_VBZ until_IN','',positive
'sneak_VB of_IN with_IN','',positive
'am_VBP looking_VBG for_IN on_IN','',negative
',_, are_VBP sorry_JJ could_MD not_RB make_VB','',negative
'enter_VB win_VB of_IN','',positive
from_IN,'',positive
'|_: for_IN','',neutral
love_VBP,'',positive
'mmm_UH ..._: grab_VB for_IN only_RB +_:','',positive
eat_VB,'',positive
'at_IN for_IN @astmanba\'s_VBZ','',positive
'y_WRB r_VBP blurry_JJ cri_UH','',negative
'has_VBZ finally_RB arrived_VBD ,_, and_CC lets_VBP go_VB representing_VBG','',positive
'professional_JJ are_VBP always_RB passionate_JJ about_IN','',positive
beautiful_JJ,'',positive
'until_IN see_VBP from_IN 4th_JJ','',positive
'going_VBG down_RP with_IN truly_RB','',neutral
'had_VBD as_IN for_IN …_UH','',negative
'perfect_JJ ,_,','',positive
'into_IN at_IN speaking_VBG on_IN','',positive
'looks_VBZ like_IN is_VBZ trending_VBG on_IN','',positive
'happening_VBG at_IN get_VB on_IN at_IN','',positive
'yay_UH is_VBZ staying_VBG','',positive
'happy_JJ ~_: for_IN ,_, ^sm_UH','',positive
'of_IN \"_\'\' ,_, with_IN \"_\'\' is_VBZ up_RP gah_UH ,_, good_JJ','',positive
'new_JJ |_: and_CC more_RBR from_IN in-store_JJ now_RB +_: soon_RB','',positive
live_VB,'',positive
'beautiful_JJ in_IN','',positive
'w/_IN &_CC addressing_VBG','',neutral
'wrap_VB up_RP successful_JJ','',positive
'will_MD be_VB designing_VBG on_IN ,_,','',neutral
'new_JJ comes_VBZ','',positive
'in_IN with_IN got_VBD and_CC','',neutral
'takes_VBZ over_IN','',positive
'took_VBD from_IN because_IN are_VBP','',positive
'in_IN :_: most_JJS stylish_JJ plus_JJ','',neutral
'has_VBZ final_JJ at_IN will_MD be_VB on_IN full_JJ','',positive
'roughly_RB +_UH =_UH','',positive
'roughly_RB +_UH =_UH','',positive
'......_: let_VB talk_VBP ...._:','',neutral
'with_IN loves_VBZ','',positive
near_IN,'',positive
'off_RP with_IN cheating_VBG in_IN because_IN do_VBP not_RB do_VB','',negative
'is_VBZ just_RB ..._: sometimes_RB hard_JJ remember_VB only_RB as_IN old_JJ as_IN feel_VBP','',positive
'happy_JJ see_VB for_IN','',positive
for_IN,'',negative
'meet_VB ,_, fighting_VBG for_IN and_CC since_IN','',positive
goes_VBZ,'',positive
'is_VBZ happening_VBG in_IN do_VB not_RB miss_VB great_JJ','',positive
'walk_VBP work_VB','',positive
':_: was_VBD smart-enough_JJ see_VB that_IN would_MD be_VB .._: in_IN','',positive
'was_VBD so_RB nice_JJ','',positive
'performs_VBZ last_JJ at_IN exceptional_JJ','',positive
'','',positive
'chewing_VBG with_IN of_IN is_VBZ always_RB ,_, can_MD not_RB wait_VB pre-order_VB new_JJ','',neutral
'check_VB out_RP in_IN','',neutral
'sneak_VB of_IN new_JJ coming_VBG out_RP at_IN','',positive
'from_IN private_JJ','',positive
'happy_JJ .._: loving_VBG','',positive
'draws_VBZ close_JJ inside_IN here_RB ,_, can_MD plan_VB entire_JJ','',positive
'continues_VBZ till_IN','',positive
'having_VBG of_IN during_IN for_IN on_IN','',positive
'indulging_VBG in_IN good_JJ ol_JJ \'_\'\'','',positive
'at_IN packed_JJ in_IN like_IN and_CC is_VBZ moving_VBG going_VBG on_IN','',negative
',_, :_: from_IN of_IN /_: thanks_UH','',positive
'finally_RB and_CC are_VBP sizzling_JJ on_IN which_WDT is_VBZ of_IN','',positive
'happy_JJ is_VBZ still_RB here_RB','',positive
'call_VB talk_VB about_IN','',positive
'ending_VBG and_CC raising_VBG of_IN','',positive
'|_: for_IN','',negative
'has_VBZ of_IN nearing_VBG','',neutral
'is_VBZ very_RB refreshing_JJ and_CC','',positive
'roughly_RB +_UH =_UH','',positive
'looking_VBG fwd_VBD will_MD be_VB playing_VBG with_IN','',positive
'for_IN half_JJ were_VBD in_IN -_:','',positive
'look_VB up_RP ,_, up_RP takes_VBZ over_IN','',positive
'wet_JJ have_VBP','',positive
'love_VBP when_WRB get_VBP enjoy_VB of_IN especially_RB when_WRB local_JJ too_RB','',positive
'ok_UH ok_UH is_VBZ here_RB inside_IN brings_VBZ','',positive
'cuz_IN too_RB bootylicious_JJ for_IN','',positive
'in_IN supporting_VBG big_JJ of_IN','',positive
'lining_VBG up_RP old_JJ for_IN at_IN','',positive
'amazing_JJ at_IN of_IN favorite_JJ while_IN visiting_VBG','',positive
'happy_JJ love_VB travel_VB back_RB in_IN who\'s_WP with_IN','',positive
'-_: hope_VBP is_VBZ ok_EMO',ok,positive
'join_VB see_VB latest_JJ opening_VBG here_RB :_: ,_, on_IN','',positive
'thank_VB of_IN for_IN doing_VBG full_JJ up_RP on_IN','',positive
'for_IN soft_JJ serve_VB (@_IN','',positive
'recently_RB named_VBD of_IN best_JJS of_IN come_VB and_CC','',positive
'join_VBG at_IN from_IN welcome_JJ','',positive
'of_IN \'_\'\' s_VBZ new_JJ','',positive
'“_\'\' free_JJ of_IN ”_\'\' at_IN and_CC','',positive
'great_JJ at_IN photographing_VBG #intimate_JJ','',positive
'happy_JJ reported_VBN on_IN','',negative
chill_VB,'',positive
'private_JJ hellyeah_UH','',neutral
'come_VB meet_VB at_IN','',positive
'continues_VBZ in_IN ,_, between_IN and_CC','',positive
'are_VBP beautiful_JJ at_IN','',positive
sweet_JJ,'',positive
'smoked_VBD are_VBP in_IN now_RB ready_JJ at_IN','',neutral
'if_IN was_VBD ..._: do_VBP','',neutral
'top_JJ for_IN #renting_VBG','',positive
'is_VBZ for_IN great_JJ by_IN','',neutral
'will_MD be_VB at_IN antique_JJ -_: -_: -_: &_CC','',positive
'roughly_RB +_UH =_UH','',positive
'does\'t_VBP just_RB want_VBP wants_VBZ last_JJ','',positive
'not_RB bad_JJ get_VB around_IN ..._:','',positive
'new_JJ in_IN now_RB','',neutral
'','',positive
'is_VBZ served_VBN','',positive
'is_VBZ about_IN come_VB on_IN is_VBZ playing_VBG','',positive
'best_JJS have_VBP heard_VBN in_IN very_RB long_JJ','',positive
'hey_UH ,_, is_VBZ waiting_VBG for_IN ..._:','',positive
'took_VBD last_JJ must_MD admit_VB impressed_VBN','',positive
at_IN,'',positive
'comes_VBZ &_CC 13th_JJ choose_VB','',neutral
'will_MD be_VB rocking_VBG of_IN with_IN special_JJ','',positive
'blowing_VBG full_JJ at_IN what_WP might_MD be_VBP up_RP','',positive
',_, :_: of_IN /_: |_:','',negative
'see_VB virtual_JJ of_IN on_IN -_:','',positive
'huge_JJ for_IN making_VBG possible_JJ in_IN about_IN','',positive
'','',neutral
'am_VBP looking_VBG for_IN on_IN -_:','',neutral
'live_VB from_IN on_IN beautiful_JJ','',positive
'stopped_VBD by_IN &_CC have_VBP say_VB was_VBD very_RB hard_JJ not_RB purchase_VB','',neutral
'with_IN at_IN','',positive
'come_VB visit_VB &_CC put_VBP in_IN win_VB huge_JJ','',positive
'ends_VBZ come_VB in_IN for_IN amazing_JJ like_IN off_IN of_IN','',positive
'circling_VBG w/_IN tasty_JJ','',neutral
'just_RB sold_VBD most_JJS spectacular_JJ 54th_JJ of_IN ,_, and_CC else_RB','',positive
+_:,'',positive
'challenge_VB and_CC sign_VB up_RP for_IN are_VBP limited_JJ','',neutral
'silent_JJ at_IN and_CC around_IN and_CC #carding_VBG in_IN','',negative
'good_UH morning_UH','',positive
'\'_\'\'','',positive
'is_VBZ featured_VBN :_: finds_VBZ by_IN in_IN','',positive
'warm_JJ of_IN now_RB on_IN in_IN','',positive
'was_VBD amazing_JJ','',positive
':_: {_UH }_: ~_:','',positive
'hanging_VBG with_IN little_JJ and_CC (@_IN','',positive
'there_EX is_VBZ so_RB much_RB see_VB &_CC do_VBP at_IN is_VBZ getting_VBG beautiful_JJ at_IN','',positive
'how_WRB use_VB for_IN ask_VBP ,_, knows_VBZ what_WP is_VBZ talking_VBG about_IN','',positive
'gloomy_JJ in_IN see_VB soon_RB','',positive
'“_\'\' :_: coming_VBG ,_, wanna_VBP make_VB','',positive
'solid_JJ ,_, is_VBZ for_IN','',positive
'lovely_JJ spotted_VBD','',positive
'at_IN -_: buy_VB and_CC get_VB third_JJ at_IN off_RP','',positive
'what_WP amazing_JJ thank_VB spent_VBD with_IN ,_, love_VBP','',positive
'oh_UH hey_UH','',positive
'd_UH have_VBP','',neutral
'let_VB know_VBP how_WRB much_RB really_RB','',positive
'','',positive
'roughly_RB +_UH =_UH','',positive
'goes_VBZ ,_,','',positive
':_: for_IN by_IN','',positive
morning_UH,'',positive
'great_JJ catch_VB','',positive
'perfect_JJ conquer_VB','',positive
'great_JJ shared_VBD w/_IN small_JJ by_IN','',positive
'&_CC help_VB raise_VB for_IN great_JJ cause_IN w/_IN now_RB available_JJ at_IN','',positive
'last_JJ ,_, is_VBZ','',neutral
'in_IN -_:','',positive
'','',positive
'already_RB booked_VBD for_IN ..._: ..._: gonna_VBG be_VB crazy_JJ','',positive
'','',positive
'true_JJ is_VBZ more_RBR than_IN just_RB','',positive
love_VBP,'',positive
'being_VBG filmed_VBN across_IN from_IN','',positive
'from_IN :_: ,_, ,_,','',positive
'was_VBD meet_VB annual_JJ in_IN :_:','',positive
'drove_VBD see_VB perform_VB in_IN here_RB is_VBZ smashing_VBG','',positive
'does\'t_VBP just_RB want_VBP wants_VBZ last_JJ','',positive
'most_JJS decorated_VBD in_IN last_JJ ,_, comes_VBZ','',positive
'','',positive
'of_IN detached_VBN in_IN jumped_VBD back_RB over_IN in_IN','',negative
'why_WRB do_VBP not_RB ever_RB come_VB north_JJ 4_IN if_IN not_RB .._: *_UH sad_JJ *_UH','',positive
',_, :_: of_IN /_: thanks_UH','',positive
'enter_VB win_VB …_UH','',positive
hustle_VB,'',positive
'stacked_VBN done_VBN in_IN','',positive
'would_MD like_VB thank_VB for_IN amazing_JJ &_CC ..._: will_MD be_VB back_RB','',positive
'spending_VBG with_IN learning_VBG about_IN new_JJ and_CC new_JJ','',positive
in_IN,'',positive
'where_WRB will_MD be_VBP ,_, &_CC','',positive
'surf\'s_VB up_RP at_IN beautiful_JJ indeed_RB','',positive
'found_VBD great_JJ shoot_VB for_IN hopefully_RB do_VBP not_RB get_VB kicked_VBN out_RP','',positive
'not_RB las_JJ not_RB','',positive
',_, ,_, ..._:','',neutral
'grilled_JJ -_: can_MD eat_VB when_WRB done_VBN eat_VB up_RP','',positive
'for_IN ,_,','',neutral
'yo_UH if_IN in_IN &_CC up_RP @_IN ,_, will_MD be_VB on_IN &_CC','',positive
know_VB,'',positive
'#goodmorning_UH beautiful_JJ sunny_JJ in_IN stopped_VBD in_IN new_JJ','',positive
',_, :_: from_IN of_IN /_: thanks_UH','',positive
'finally_RB seeing_VBG','',positive
'|_: for_IN','',positive
':_: know_VBP caught_VB on_IN under_IN','',negative
'of_IN at_IN and_CC just_RB starting_VBG','',positive
'inside_IN very_RB excited_JJ about_IN','',positive
'great_JJ see_VB &_CC ,_, at_IN amazing_JJ -_: truly_RB','',positive
'check_VB out_RP \"_\'\' what\'s_WP on_IN \"_\'\' for_IN upcoming_JJ &_CC in_IN','',positive
'at_IN and_CC','',positive
is_VBZ,'',negative
'start_VB off_RP at_IN with_IN','',positive
'old_JJ wants_VBZ be_VB what_WP was_VBD as_IN','',positive
'nominated_VBD &_CC comes_VBZ','',positive
'found_VBD best_JJS in_IN for_IN','',positive
'full_JJ :_: :_:','',positive
'feeling_VBG tropical_JJ even_RB during_IN cloudy_JJ //_UH','',positive
'have_VBP beautiful_JJ','',positive
'oh_UH just_RB @kasa_moto\'s_VBZ :_: wild_JJ ,_, ,_, &_CC','',positive
'next_JJ live_VB :_:','',positive
'finally_RB brought_VBD over_IN gonna_VBG cry_VB is_VBZ happening_VBG omg_UH','',positive
representing_VBG,'',positive
'&_CC ;_: performs_VBZ at_IN','',neutral
'here_RB do_VBP not_RB usually_RB drink_VB could_MD give_VBP up_RP got_VBD see_VB in_IN','',positive
'for_IN repost_VB from_IN','',positive
'roughly_RB +_UH =_UH','',positive
'','',neutral
on_IN,'',neutral
'might_MD be_VB best_JJS ever_RB been_VBN too_RB','',positive
'roughly_RB +_UH =_UH','',positive
'thx_UH for_IN coming_VBG out_RP #new_JJ','',positive
'so_RB excited_JJ here_RB &_CC ready_JJ c_IN','',positive
'perfect_JJ when_WRB is_VBZ &_CC','',positive
':_: just_RB enjoying_VBG in_IN west_JJ of_IN thinking_VBG of_IN eating_VBG at_IN','',positive
'just_RB because_IN love_VBP ...._:','',positive
'','',positive
'is_VBZ just_RB away_RB free_JJ ,_, so_RB tell_VB :_:','',positive
'is_VBZ half_JJ grilled_JJ with_IN soy_JJ and_CC from_IN','',positive
'at_IN ,_, now_RB at_IN','',positive
'am_VBP looking_VBG for_IN on_IN -_:','',neutral
'in_IN ,_, on_IN :_: -_: ..._: at_IN','',positive
'\"_\'\' \"_\'\' from_IN is_VBZ beautiful_JJ &_CC elegant_JJ wear_VB for_IN','',positive
'-_: finished_VBD via_IN','',positive
'full_JJ :_: :_:','',positive
'watching_VBG ,_, ,_, and_CC and_CC in_IN in_IN sick_JJ of_IN','',positive
'“_\'\' ”_\'\' has_VBZ left_VBD amazing_JJ w/producer_IN &_CC','',positive
'gets_VBZ underway_RB do_VB not_RB let_VB little_JJ stop_VBP from_IN finding_VBG great_JJ','',positive
'&_CC doing_VBG at_IN waiting_VBG for_IN','',positive
'still_RB in_IN from_IN last_JJ of_IN','',positive
'from_IN short_JJ ago_RB not_RB bad_JJ','',positive
'into_IN rugged_JJ good_JJ looks_VBZ for_IN','',positive
'from_IN ,_, visit_VB for_IN','',neutral
'thank_VB for_IN fabulous_JJ in_IN last_JJ was_VBD very_RB happy_JJ','',positive
'roughly_RB +_UH =_UH','',positive
'aerial_JJ &_CC at_IN','',positive
'walking_VBG of_IN last_JJ how_WRB wanted_VBD be_VB tarzaning_VBG','',positive
'had_VBD support_VB based_VBN now_RB in_IN','',positive
'check_VB out_RP on_IN own_JJ','',neutral
'visit_VB offers_VBZ are_VBP on-site_JJ at_IN newnham_UH','',positive
'great_JJ start_VB with_IN kind_JJ from_IN happy_JJ','',positive
',_, will_MD be_VB in_IN soon_RB','',positive
'is_VBZ have_VBP opened_VBN and_CC we\'re_VBD about_IN kick_VB off_RP','',positive
'roughly_RB +_UH =_UH','',positive
captured_VBD,'',neutral
'oh_UH sure_JJ brought_VBD so_RB ,_, brought_VBD new_JJ -_: -_:','',positive
'see_VB virtual_JJ of_IN on_IN','',positive
'great_JJ with_IN in_IN','',positive
'performs_VBZ live_JJ -6th_JJ get_VB now_RB','',positive
'roughly_RB +_UH =_UH','',positive
'found_VBD hidden_JJ away_RB on_IN for_IN said_VBD were_VBD from_IN up_RP','',positive
'is_VBZ projected_VBN by_IN ,_, will_MD have_VB highest_JJS of_IN in_IN','',positive
'is_VBZ north_JJ first_JJ fully_RB digital_JJ in_IN','',positive
'wraps_VBZ up_RP','',positive
'mmm_UH ..._: are_VBP perfect_JJ which_WDT is_VBZ','',positive
',_, creamy_JJ ,_, ,_, ,_, ,_, ,_, ,_,','',positive
'at_IN ,_, enjoy_VB of_IN -_:','',positive
'are_VBP over_IN super_RB excited_JJ watch_VB on_IN','',positive
',_, follow_VB at_IN :_:','',neutral
'investing_VBG in_IN','',positive
':_: welcome_VBP back_RB beautiful_JJ','',positive
live_VB,'',positive
'once_RB again_RB are_VBP proud_JJ of_IN','',positive
'before_RB &_CC after_IN -_: &_CC by_IN','',positive
'is_VBZ truly_RB bigger_JJR &_CC better_JJR than_IN ever_RB in_IN &_CC','',positive
'becoming_VBG read_VB more_JJR :_:','',positive
'checked_VBD in_IN and_CC super_RB excited_JJ','',positive
'never_RB ceases_VBZ amaze_VB','',positive
'\"_\'\' ,_, with_IN \"_\'\' continues_VBZ ->_: for_IN full_JJ happy_JJ','',positive
'gotta_VBP check_VB centric_JJ','',positive
'off_IN great_JJ at_IN','',positive
at_IN,'',positive
'may_MD be_VB balmy_JJ in_IN -_: but_CC do_VBP not_RB be_VB fooled_VBN is_VBZ fast_RB approaching_VBG settle_VB in_IN','',neutral
'','',positive
'spotted_VBD during_IN -_: cutest_JJS ever_RB','',positive
stand_VBP,'',positive
'who\'s_WP joining_VBG for_IN','',positive
'fuelling_VBG up_RP for_IN busy_JJ in_IN','',neutral
'let\'s_VBP go_VB','',positive
'new_JJ on_IN and_CC on_IN @_IN','',neutral
'pretty_RB happy_JJ with_IN got_VBD first_JJ on_IN over_IN','',positive
'catch_VB live_JJ from_IN on_IN','',positive
'back_RB in_IN and_CC from_IN soon_RB','',positive
'of_IN happy_JJ','',positive
'very_RB impressed_VBD with_IN pretty_RB good_JJ','',positive
'','',positive
'around_IN -_: best_JJS of_IN','',neutral
',_, ,_, and_CC sweet_JJ ,_, ,_, ,_,','',positive
'getting_VBG ready_JJ 4_IN big_JJ celebrating_VBG as_IN','',positive
still_RB,'',positive
'opens_VBZ greatest_JJS ever_RB ,_, kicks_VBZ off_RP in_IN just_RB few_JJ','',positive
'sometimes_RB as_IN ,_, even_RB in_IN &_CC by_IN','',positive
'best_JJS ever_RB','',positive
'be_VB good_JJ','',positive
'is_VBZ awesome_JJ had_VBD watching_VBG perform_VBP','',positive
'feeling_VBG quite_RB lively_JJ','',positive
'could_MD not_RB ask_VB for_IN better_JJR last_JJ of_IN','',positive
'rt_RT :_: good_JJ cancels_VBZ almost_RB unpaid_JJ','',positive
'congrats_UH was_VBD have_VB been_VBN and_CC for_IN big_JJ','',positive
'speaking_VBG live_VB on_IN on_IN for_IN','',positive
'with_IN just_RB until_IN play_VB ,_, hard_JJ not_RB remember_VB before_IN','',neutral
