@relation training_data

@attribute text string
@attribute emojis string
@attribute emotion {positive,neutral,negative}

@data
'is #canada in #recession ? q2 : resources down , everything else up . if so , hard to justify blowout #deficit spending','',positive
'#bankofcanada expected to hold its key rate at 0.5\%','',neutral
'free #classified #ads toronto #canada it\'s free , create your business profile at','',positive
'twin sheds #landscape #photography #alberta #canada','',positive
'international #fireworks competition about to start . hi canada ! looking good ! #ottawa #canada','',positive
'creative shadows and figures . beautiful sunset . #nikond300 #85mmaflens #montrealphotography #canada #mtl','',positive
'cis ceo graham brown gives a shout out to & for the smnt/swnt being broadcast #weareteamcanada','',positive
'sailor\'s delight ? #canada','',positive
'they have arrived at the tol warehouse ! new vegetable chips ! #tyrrellsfirstbite #canada #new #tyrrells','',positive
'handmade sock monkeys with a novascotia them ! #canada #halifax #novascotia','',positive
'get the latest news and podcasts about immigration to #canada - #newsletter','',positive
'good morning , #brierisland ! #novascotia #canada','',positive
'first time i\'ve seen a 404 on an aircraft seat #ac616 #happens #halifax #aircanada','',negative
'each km driving to work costs around $540 in #canada via plus society pays $9.2 if driving costs $1 to drivers','',neutral
'unbelievable views from the top of in after our #viaferrata tour . #explorecanada #explorealberta','',positive
'introducing #web #chat for #merchant #services , #canada . #check #share . #follow . .','',positive
'ubcm 2015 in gastown vancouver bc #ubcm #ubcm2015 #vancouver #bc #canada #lmlga #goverment','',neutral
'selfie time 😃 #latenight #canada',😃,positive
'#tsnradio got them thnx ! ! won great tix2 can vs belize #gocanadago #worldcuprussia','',positive
'#morgagerates falling ? #bankofcanada to set rates sept 9th . for best rates','',neutral
'is it october yet ? #canada #hockeytime #hockey','',positive
'beautiful #sunset view at #burntcoathead , #novascotia ! #canada','',positive
'seriously ! ! #englishbaybeach #westend #vancouver #canada #summerinvancity','',positive
'go go ! ! proudly sponsored by #canada\'s #iceberg vodka . #labourday classic .','',positive
'#darthvader airbrush coming soon .... made by : #jra3 #montreal #canada #geek #mtl','',positive
'#argentina beats #canada 94-87 at the #fibaamericas2015 . 0-1 for my man and #teamcanada','',negative
'#please take me back ! ! #canada #2k14','',negative
'running man #kerrypark #kelowna #explorekelowna #explorebc #hellobc #canada #crossing #running','',positive
'do not know when is getting here but we\'re ready for him ! #fanexpocanada','',negative
'lmfao dearies ! #scottwalker wants to build #canada wall ... #scottwalker #buildthewall eh !','',negative
'only a few more weeks and this hardware will be presented at hcc #golfcanadagolf','',positive
'good morning , st. john\'s , nl . #canada','',positive
'help if i add the ad by ben patrick johnson #usa #canada #halifax #losangeles','',positive
'actor & comedian hits the stage of sept 3rd . get your tickets . #ontario #canada','',positive
'let\'s do this #meeting #canada #ambassadorbridge','',positive
'good morning , london , on . #canada','',positive
'if we had #celebritybigbrothercanada who would you like 2 see in the #bbchouse i vote &','',positive
'#happy #longweekend #toronto #canada we are open #saturday #sunday for your #3d #projects','',positive
'rt if you\'re from british columbia #canadamatters5sos','',neutral
'ty for thoughtful #gift ! #redmittens ! #canada #yyc','',neutral
'24 minutes to game time #yeg - still lots of room for vs brazil at the #weareteamcanada !','',positive
'girls day with my favourite girl #cometogether #sweep #gojaysgo #canadajays','',positive
'everyday life_ i use a \' tiny \' camera to capture a special one second moment #gabybrossard #mystyle #myway #canada','',positive
'invites #wwpw2015 canadian delegates to join us at #clubcanada oct . 8 at maggiano\'s pavillions #ifmato','',positive
'please support-who is she ? #firstnations #canada #violence #missingwomen #harperman','',neutral
'rt if you\'re from newfoundland and labrador #canadamatters5sos','',neutral
'girls being girls #etobicoke #toronto #ontario #canada','',positive
'sometimes , some crimes , go slippin \' through the crack . #canada #nature #cottage #chipmunk #chipndale #rescuerangers','',neutral
'day discovering #montreal #canada','',positive
'we love our sock monkeys ! ! handmade ! 😃 #halifax #canada #maritimes #ontario',😃,positive
'so high up #explorecanada #explorebc #fittertwitter','',positive
'#itsmillertime thanks for the cooler ! all the way from #canada','',positive
'#cffcanadaparty with timmies representing ! !','',neutral
'view of #vancouver , #ships in #pacific #ocean & #mountains from the #grousemountain in #canada . #picoftheday','',positive
'bye bye #montr éal go to the #niagarafalls #airport #voyage #travel #trip #canada #aircanada','',positive
'visiting the best of #canada (@ the mcmichael canadian art collection in kleinburg , canada )','',positive
'thank you for a fabulous experience today ... we loved our visit #ontheqtincanada','',positive
'the cuisine of my people #canada','',positive
'#amberalert rt ! share at #canada #abduction #findhailey let\'s find her !','',positive
'spending the weekend coding at a cute little cafe in quebec city . #travel #lifestyle #frenchcanada #quebec','',positive
'trois-rivieres , quebec - a riverside house passing three river . #travel #explore #photography #autumn #canada','',neutral
'grilled fish #toronto #canada #fish #salmon','',positive
'ducks are invading my country . #canada','',neutral
'? ? shawl world boutique ? ? #modest #muslim #women #clothing #store #ldnont #toronto #canada','',positive
'if abortion is a settled issue in #canada then why people get upset with images of abortion ? #syrianchild #mulcair','',negative
'watch em fly #canada #twolves','',positive
'we opened up our doors one year ago today ! thanks everyone ! ! ! #menswear #madeincanada #smallbusiness #makegoodmoney','',positive
'we have caught the eye of an unusual plant . #summer #daytrip #canada #ontario #nature #trees #cottage #green #lake','',positive
'good morning , st. john\'s , nl . #canada','',positive
'fraser valley peace council says #canada must revert back to #peacekeeping #surreybc','',neutral
'. is 154\% subscribed & #overfunding ! 2 days left to invest in the 1st #equitycrowdfunding deal in #canada','',positive
'tim horton\'s!! #canada #wubalubadubdub','',neutral
'day 2 , 1st inter-squad game team white vs team red #womensledgehockey #teamwhite #teamcanada','',neutral
'#tbt to the fina world championships in russia ! #teamspeedo #teamcanada #cibcteamnext #imagineo','',positive
'the trail is interrupted temporarily by a forest rogue . #summer #canada #ontario #nature #trees #cottage #lake','',negative
'its never too early to find that unique match #acuracanada #teamacura','',positive
'we love science ! #canadalovesscience get ready for science literacy week sept . 21-27','',positive
'making the impossible , possible ! #thischangeseverything #future4canada .','',positive
'yesterday signing #theprotonicguardianjustintrudeau roses in memory of 15th prime minister of #canada','',positive
'do you not see this hashtag at number 2 ? ? ? ? #canadamatters5sos','',neutral
'we still explore #vscocam #sundaycreative #shotbythekid #niagara #canada #justcreate','',positive
'finally got my hands on #champagnepop ! now available in #canada online ? ? ? ? ? ?','',positive
'i loved my first volunteer job in #canada . thanks','',positive
'exploring the french canadian countryside today ? ? ? ? ? ? ? ? ? ? ? ? #sobeautiful #quebec #frenchcanada #travel #discover','',positive
'good morning , st. john\'s , nl . #canada','',positive
'day 224 : a dip in the warm natural spring of atlin #yukon #canada , called the small #switzerland #traveltips #ttot','',positive
'#shareacokecanada has arrived !','',positive
'great game , love watching u play whether its for orlando or for canada ! keep doing what you do ! #gocanadago','',positive
'#canada 12k jobs growth yet #unemployment rises to 7\% . frustrating #economy from globe&mail','',negative
'forgotten by 5sos like #canadamatters5sos','',neutral
'what are benefits of using front end containers #frontendcontainers #canada','',neutral
'#canada\'s vodka is proud to sponsor the #hamilton #labourday classic . #icebergvodka','',positive
'new blog : once and for all … this is how you speed up your #wan ; from #canada around the globe ;','',positive
'final leg of the journey to north bay , goodbye world time to cleanse the mind n soul #visitontario #canada #teamcoco','',positive
'#amberalert rt ! share at #canada #news #abduction #findhailey','',positive
'#rocking out with #canada\'s #favorite band .','',positive
'to learn more or to register for golfers for global peace , please visit #golf #canada #peace','',positive
'thx4following ! our new editions #vancouver #lumas_canada retweet','',neutral
'la presse - the daily newspaper of montreal . #travel #explore #photography #canada','',neutral
'this is 4 the ladies on ur page tks 4 following #canada \' s only gondolier #toronto island','',positive
'less than one month until it all begins . go canada go ! ! #rwc2015 #rugbyworldcup #canadarugby #canada','',positive
'if abortion is a settled issue in #canada then why people get upset with images of abortion ? #hopeandhardwork #lpcbc','',positive
'#thumbsup when #creative people celebrate for six hours , red wine and ribs rock & roll . w/ . #canada','',positive
'good morning , st. john\'s , nl . #canada','',positive
'available now #weaving #weavingworkshop #weavingcanada #weaveweird #textiles #etsymadeincanada #etsymictoronto','',negative
'#drone delivery is coming to #canada - testing has begun . canadian tech #vaughan','',positive
'anyone want #freechairs ? it\'s close to #eighthavenue & #tenthstreet #newwestminster #bc #canada','',positive
'only in #canada do caps end up on the diamond ! ! ! #grandslam #toronto #winning #hattrick in baseball happen','',neutral
'en route to gull island outside of st john\'s newfoundland today #canada','',positive
'thankyou 4 great emerging tech #startup report- highlights #canada challenges','',positive
'is not this the truth ! ? ? #canada #hockey','',positive
'6 more days ! ! come out to #a &w walker rd #windsor thursday august 27th to help #endms #mscanada #cruisintoendms','',positive
'lighthouse park #westvancouver #vancouver #northshore #canada #bc','',positive
'my gracie with bridgette laquette #teamcanada','',positive
'new fav store #backtoschoolsales ? ? #rootscanada','',negative
'spent the morning wandering in #montreal . #quebecoriginal #mtlmoments #explorecanada','',positive
'#shareacokecanada . girls at kiosk abit snappy . that\'s rude ! !','',negative
'the night is on fire ! literally ! #nofilter #somewhereupnorth #canada #longweekend','',positive
'we wish we could see and live this sunday in mississauga #teamnickandmatt #amazingracecanada','',positive
'this the rt . hon . #minister of #foreign #affairs is one #tough #cookie and #represents #canada #perfectly','',positive
'#russia city art is the most popuar in #montreal these days with #canada','',positive
'wearing with pride . #supportourtroops #proudtohaveserved #canadastrong #canadaproud #proud #veteran #canada','',positive
'#canada\'s pm #harper uses atlantic #salmon in election campaign on #environment #wildlife','',neutral
'if abortion is a settled issue in #canada than why people get upset with images of abortion ? #unifor #cupe #oecta','',negative
'sunset beach #vancouver #bc #canada','',positive
'template for a nice polite wall between canada and mean old america #canadawall','',positive
'our sweet home ? ? at #toronto ! #ontario #canada #sweethome','',positive
'legendary comedian & ; actor performs sept 12th . #ontario #canada','',positive
'#canadabaseballday done right .','',positive
'#quotes “ not all those who wander are lost . ” – j.r.r. tolkien #yukon #canada','',positive
'like this . . . . #canadawall #bordersolutions #sarlaccseverywhere','',neutral
'just got back into #canada via #japan on a #dreamliner 787-8 very nice ride #franks2015vacation','',positive
'presscon with #lukeevans #etcanadatiff #tiff2015 #tiff24 #tiff24','',positive
'enjoying the last few hours in halifax at the harbour #canadaspecialist','',positive
'it\'s the frog of the future ... today ! #summer #daytrip #canada #ontario #nature #trees #cottage #green #lake #frog','',positive
'at the garage for my car and stumbled upon this great article ! #vallnord2015 #gocanada','',positive
'why need ministers ? #canada gave #cppd to #disabled #vets without cpp','',neutral
'nick zanzonico and #happy customers with a new 2015 verano . #gmcanada #buick #verano #markham #scarborough #comfort','',positive
'watching the mountain biking with a and friends - life does not get much better ? ? #whistler #canada','',positive
'get sugar and give to charity on september 16th #foodbankscanada #foodbanks #711','',positive
'good morning ! ! ! ! ! hope you have a great monday ! ! #halifax #canada #novascotia','',positive
'canadian prime minister speaking at the #jalsacanada right now !','',positive
'super long line up at #yyz passengers worried about missing their flights . #help us #toronto #canada','',negative
'different types of fuchs material handlers #recycling #importanceofrecycling #canada','',neutral
'i know it\'s gonna be a good day oh yeah , today is my birthday ? ? #rebelhearttour #montreal #canada #rebelbday yay !','',positive
'#communistcanada , this #stateemblem needs some more touching to it !','',positive
'rt if you\'re from alberta #canadamatters5sos','',neutral
'#vancouver here we come ! #canada #labourday #labordayweekend','',positive
'#canada features top 10 moments of day 3 #tomss16','',positive
'canadian iconic band hits the stage of the tonight . #canada #yyz #gta #concert','',positive
'after a 9h drive from #yellowstone hello #calgary hello #canada now let\'s cross the #rockies on the way to vancouver','',positive
'would \' we are canada … sorry . #canadaproud \' have been a good first tweet for ? see ideas :','',positive
'#canada features top 10 moments of day 3 #tomss16','',positive
'the #globaldesignteam challenge is coming soon ! #stampindolce #stampinup #stampinupcanada','',positive
'how i decide it\'s time for breakfast . #fridayfreebie #foodnetworkstar #breakfast #ottawa #canada','',positive
'public dialogue on the legacy of ww1 in st john\'s nfl on september 1 : #actioncanada #dialogue','',positive
'awesome sock monkeys ! #halifax #canada #maritimes #novascotia #usa','',positive
'tune in tues sept 8 at 5:50 pm est lynda steele show on - were talking #drones . #uav #canada','',neutral
'? ? this is how we do it .... #beattheline #canada . jays ! #girlsplayball','',positive
'#halifax #novascotia #canada #boston is going to boston !','',positive
'#adventure is worthwhile , #quote #traveltips #travelpictures #yukon #canada #hiking','',positive
'<< i am watching you >> #canadagoose','',positive
'results confirmed #top10 in the world and 8th ! top canadian #fitnessmodel #bestincanada #juliegermaine #thewbff','',positive
'tune into a free trial on all equipped nissan vehicles from now until sept 8th ! #nissancanada','',positive
'big hot sun rising this morning at work . #suncor #oilrefinery #clarkson #mississauga #ontario #canada','',positive
'if you had not known : \" the minimum wage is going up ! \" #employment #canada #ontario','',positive
'#sisip is #canada\'s ltd plan for soldiers . @dennismanuge\'s case made #canada repay $1.9 billion to 10k','',positive
'\" on the road again . there is no where we wo not go to help people who need our services \" #helpingyoutolive #canada','',positive
'good morning , st. john\'s , nl . #canada','',positive
'sending out love and respect out to the crew from #canada . #underground #dnb','',positive
'follow up to email & call . #canada took over #sisip on 01mar90 . it is not tax $ , it is npp $','',positive
'the sunset when we got to vancouver to day was absolutely phenomenal ? ? #sunset #actorslife #vancouver #canada','',positive
'headed to see janet jackson now ? ? #tour #concert #firstshow #canada #vancouver #britishcolumbia #vacation','',neutral
'getting ready for mission blue day in canada #missionblueday #pgicanada','',positive
'- updated - beercareers : ontario beer jobs via #canadamalting','',positive
'ah , #canada that\'s maple syrup in his hand and not jack daniels .','',neutral
'want to see what #jalsacanada is all about ? check the pic here ! amazing !','',positive
'high #tea at the empress hotel #hightea #cucumbersandwiches #travel #canada','',positive
'about to start tour of a green grocer distribution center training program #exporttocanada','',positive
'canadian olympic house at night #canada #olympic','',neutral
'pleased to announce new keynotes - #tieconcanada2015','',neutral
'half-priced #sancerre ? we\'ll take two . here\'s our review of : #toronto #canada','',positive
'canada coming out strong to open the 2nd half . 20-11 usa . #rugbycanada','',positive
'new blog : once and for all … this is how you speed up your #wan ; from #canada around the globe ;','',positive
'felt #earthquake m 2.4 strikes 7 km n of #abbotsford ( #canada ) 19 min ago . please report to :','',negative
'men’s \' 15 arctic collection is available now #askanyonewhoknows #canadagoose','',positive
'oh , hi . can not wait to see the #chefinyourear premiere tn on #foodnetworkcanada #shawnanigans','',positive
'rt if you\'re from ontario #canadamatters5sos','',positive
'#featuredjob - job opportunity in #ldnont production #expressldn #expresspros #canadaemployed','',positive
'the blackberry festival in #powellriver is an annual week-long tradition . | #explorebc #studyincanada','',negative
'waterfalls ? ? #adventuretravel discover all ! ! #ontario love #canada #water','',positive
'where else can you find such natural beauty ? #northernontario #canada','',positive
'#leafsnation #shareacokecanada family pic nic always the best time','',positive
'#stampinup weekly deals ! #stampindolce #stampinupcanada #yegstampinup','',positive
'it is sooo hot today ! ! naked monkeys at 😃 #canada #halifax #novascotia #usa',😃,positive
'\" forest city\' ? tree root damage at 1 site where #canadapost imposed group #mailbox to cut #door2door mail in #lndont','',negative
'another hazy #summer day in the city . better enjoy the heat while it lasts ! #toronto #canada','',positive
'handmade sock monkeys ! #halifax #canada #maritimes #novascotia','',positive
'this is how i celebrate ! ! #canadajays #beattheline','',positive
'#yqg #detroit #windsorexpress of #nblcanada free agent combine . u.s. players invited','',positive
'thanks for the win today #casinonovascotia #canada #winning','',positive
'canada\'s basketball future is so bright ! road to #rio2016 ? ? ? ? lets do it ? ? ? ? ? ? ? ? ? ? ? ? #weareteamcanada #teamcanada #roadtorio','',positive
'#worldbeardday from the nations capital #canada','',positive
'the pond interprets eternity_rlangen #algonquinpark #canada #gabybrossard #mystyle #myway #tinycamerachallenge','',positive
'vote 4 #my2017coins to celebrate #canada150 in 2017 . choose your 5 favourite designs @','',positive
'jason lives here . #summer #canada #ontario #nature #trees #cottage #lake #fridaythe13th #campcrystallake #crystallake','',positive
'the sun sets over the prairies in #grasslandsnp , saskatchewan . #explorecanada #exploresask','',positive
'thank you for your time . an amazing , energy-filled set #montreal #canada','',positive
'#worldrecord attempt at largest marker #dronie . #yeg #yegdt #canada #google','',positive
'#muskoka - who said #la only had breathtaking #sunsets ? #laborday #weekend #canada','',positive
'good morning , st. john\'s , nl . #canada','',positive
'here\'s a tip #canada you built frustration not brand waiting 5 👨 0 mins for free #wifi #whitby','',negative
'shout out to my boy on his way to the #fibaamericas #teamcanada','',negative
'check out my new #facebook fanpage #volleyball #teamcanada','',positive
'a new no-frills low cost airline service ? for #canada ? yes , please ! thanks again for hosting #flyaway','',positive
'going somewhere fancy , #baby ? adorable , organic and #madeincanada ! #mistertee #electrikkidz #formalwear','',positive
'take a listen to our audio ad for ! ! 😃 #canada #novascotia #halifax',😃,positive
'\" pitch of dreams \" #rugbyusavscanada #beautyday','',positive
'just try taking it off .. the big warm sweater by ? ? #madeincanada #feelmore in what you wear ? ?','',positive
'? ? ? ? summer adventures ? ? ? ? #canada #ontario #hamilton #webstersfalls','',positive
'#kawarthalakesnaturally on the #transcanadatrail by the trestle bridge #omemee #kawarthalakes','',positive
'curiosity : antonio de luca had never been on camera before #eyeoncanada we love him , and you ?','',positive
'good rainy morning , edmonton ! #yeg #whenincanada','',positive
'congratulations to on becoming professional ! ! look out , another #cdn ! #abgolf #golfcanadagolf','',positive
'iphone 6 #instagram sunrise #toronto #canada','',positive
'? ? shawl world boutique ? ? #modest #muslim #women #clothing #store #ldnont #toronto #canada','',neutral
'amazing seats in petty harbour newfoundland . trying to work out how to get the puffin home .... #canada','',positive
'hello #belfastboxers from #portcredit #ontario #canada','',neutral
'shoe lovers of london ? ? dsw opens tomorrow at 8 am ! first 200 people get a $25 cash card #dswcanada #shoelover','',positive
'#dyk #canada gave 893 #disabled #vets #cppd ? not to keep tho . #sisip #offsets','',positive
'enjoying rum cake .. yum ! ( free shipping ) and glued to #amazingracecanada #wethenorth','',positive
'this picture literally kills me #canada','',neutral
'when in #canada . poutine','',positive
'last nights #mombachomoment . ? ? #humidorcigarco #summer2015 #cigars #sotl #woodbridge #canada','',neutral
'happily married , on my beautiful #honemoon at #quebec #canada ? ? ? ? ? ?','',positive
'rt and quote where you\'re from #canadamatters5sos','',positive
'#sunset yesterday in #montreal #quebec #canada #ilovemontreal #jaimemontreal #montrealpics #igersmontreal','',positive
'hike up scarborough bluffs #wanderlust #hike #explore #canada #toronto','',positive
'on sunday september 6 , join us in saying , #notopakarmyincanada . we do not want to have war criminals on canadian soil','',negative
'if abortion is a settled issue in #canada than why people get upset with images of abortion ? #canpoli #lpc #trudeau','',negative
'that\'s terry langley & members of protesting #canadapost mail delivery changes at the harper rally #hamont','',neutral
'my life ... #justinbieberwhatdoyoumean fight all day & make love all night ! #usavcanadarelationships','',positive
'it\'s blackberry festival time ! explore #powellriver w/ us ! #studyincanada','',neutral
'seems to be the trend lately . #canadavotes','',positive
'canada\'s hottest male models walk the runways of #handsomecanada #topmalemodels #toronto','',positive
'beautiful day for a ball game #acertweettoplay sec 521l row 19 seat 105 #cometogether #canadajays','',positive
'the one and only at #hamont #hip -hop #godfather #canada #luxalta','',positive
'us otw to #elcatrin at #distillerydistrict ! #toronto #canada #travel #traveldiaries #thor #snapchat','',positive
'#frozenbirthdayparty from #stampindolce on the blog today ! #stampinup #yeg #stampinupcanada','',positive
'stay beautiful canada ? ? just returned from an incredible trip ? ? #canada #golf #titleist #golfer','',positive
'airbrush coming soon .... made by : #jra3 #montreal #canada #geek #mtl','',positive
'#saskatchewan\'s grasslands national park my fave places in #canada should be proud ! ! #landscape','',positive
'more #getluckee dim sum ! #explorecanada','',positive
'tune in and cheer on the cb smnt as they are working it vs mexico #roadtorio #quickpace #weareteamcanada','',positive
'how much #forest is #harvested per year in #canada ?','',positive
'relaxing to another gr8 #amazingracecanada show #caribbean rum #cake and #wine #merlot','',positive
'great 2nd set great weather too ! ! ! ? ? ? ? ? ? ? ? #westvancouver #canada #vancouverisawesome vancouverisaweso','',positive
'excited to showcase photographer tim van horn\'s inspirational mission to unite #canada !','',positive
'sunrise over #montr éal this morning . #qu ébec #canada','',positive
'lots to see & do at ? ? ! #niagarafalls #niagarafallscanada','',neutral
'here are #canada’s largest cities , ranked by average household wealth .','',neutral
'enjoy your labour day monday and let us cook 4u . #thegivingtree #kingofdonair #canadasoriginal #andthetreewashappy','',positive
'ok #salmahayek is amazing ... #photobomb #tiff2015 #etcanadatiff #septembersofshiraz','',positive
'online shopping for #backtoschool ? lots of great #fall hats for students at #madeincanada .','',positive
'our logo has changed a little , but it\'s the final one ! #tnt #truenorthtales #explorecanada','',positive
'hey , what\'s up with the clamato juice ? is there a strong need for a clam/tomato combo ? #ohcanada','',positive
'happy independence day ? ? ? ? #trinidadandtobago ? from #canada ! ? ? ? ? #trinidemgirls #toronto','',positive
'ice ice baby #isensewinteriscoming #vscocam #shotbythekid #niagra #canada','',positive
'urgent ! rt #amberalert #canada toddler #abduction share on #fb #findhailey','',positive
'good morning , waterloo , on . #canada','',positive
'#poems \" tgif poem \" + friday ! thank god ! a longweekend , #canadalabourday september 4 , 2015 a.d. + ...','',positive
'walking in the bush , like a bushwalking fool . #summer #daytrip #canada #ontario #nature #trees #cottage #green','',positive
'awesome handmade nova scotia sock monkeys ! #halifax #novascotia #canada #usa','',positive
'and they ventured forth ... #summer #daytrip #canada #ontario #nature #trees #cottage #green #mother #daughter','',positive
'good morning , st. john\'s , nl . #canada','',positive
'lake of the stars #mountains #landscape #milkyway #stars #photography #alberta #canada','',positive
'loves the toast with avocados from mexico ! #avocatour #ottawa #canada','',positive
'main st #canada .... yours to recover !','',positive
'what have we done for you lately- update #canadapost #elderabuse #cdnhealth','',positive
'watching tennis . because i can not play tennis . #tennis #usopen #papillon #dog #ldnont #canada #novak #lacoste #puppy','',positive
'\" the best of canada across the globe \" #aircanada #travelsmarter','',positive
'#worldphotographyday ? ? city view #toronto #ontario #canada #tdot #thesix #samsungphotography #nofilter','',positive
'great speech from #leadership #canadasafe','',neutral
'edmonton ! & i will be at the wem store this sat for #3dcanada #yeg','',negative
'fetch #calgary #alberta #canada #dog #yyc #photography #canon #love #cute','',positive
'does sleep well ? this kid could play on a vancouver beach instead of dying on turkey one . shame on #canada','',positive
'good morning , mississauga , on . #canada','',neutral
'ready to tackle #canadaswonderland with my sister victoria ? ? ? ? ? ? ? ? ? ?','',positive
'i wonder how much for a full service ... #mrlube #canada #vancouver','',negative
'last flight of #beers in the us before #canada .. #kulshanbrewing in bellingham #washington .. #travel #blessed','',positive
'#yyc #yeg best luxury extreme-weather outerwear . made in #canada new #fw15 styles & colours are here !','',positive
'cant argue this .... #wednesday #nameharpersplane #canada','',positive
'good morning , alert , nu . #canada','',positive
'+60 #graffiti artists from #canada paint murals under #dunbarbridge this sat , #hop2015 main event ?','',positive
'hello #canada !','',positive
'rt now #amberalert nationwide #canada #usa #findhailey #unk kidnaps hailey dunbar-blanchette after murdering her dad','',negative
'#navcanada #bombardier #crj200er taking off to actually go somewhere ? ? #cylw #kelowna #bc #yvrspotters','',positive
'good morning , winnipeg , mb . #canada','',positive
'addressing #jalsacanada','',positive
'#freeshipping in #canada check it out','',positive
'so proud of you ! #canada ? ? ? ? ? ?','',positive
'#amberalert rt ! share at #canada #news #abduction #findhailey','',positive
'a view of #parliamenthill through a window in the national gallery of #canada . #ottawa #ottcity','',positive
'#canadavotes 2015 . 5 things next government should do to combat #climatechange','',positive
'live from #grandpr é , land of evangeline ! #novascotia #canada','',positive
'can not wait for the game start ! #gocanadago','',positive
'i\'m noms from in&out #langley #in &out #canada 😃',😃,positive
'day223 : best #hike we\'ve done in #canada , grizzly lake . reach the top & you\'ll never forget the views #traveltips','',positive
'wonderful american women\'s club lunch at #tavolo today ! new faces ! ? ? ? ? ? ? ? ? ? ? ? ? #americansincanada #expats #oakville #gtha','',positive
'bienvenue+welcome ! open for you ! #gatineauhills #airstream #explorecanada .','',positive
'last minute prep for the arrival of 14 #canadaspecialist agents in manitoba tomorrow ! #exploremb','',positive
'today is our second canadian anniversary ! we left italy and landed in vancouver exactly 2 years ago ! #misoincanada ? ? ? ?','',positive
'#jalsacanada last session is in progress','',positive
'you\'ll be always home ? ? ? ? #toronto #canada','',positive
'good morning , st. john\'s , nl . #canada','',positive
'we are all the same poe t_t he same lover_the same solitary traveler_rlangen #steetsoftoronto #canada','',negative
'airbrush made by #jra3 #montreal #quebec #canada live your life with your art','',positive
'thanks for this great photo ! #travel #hitoronto #canada #toronto','',positive
'already an hour late ! sigh . #aircanada #firstworldproblem (@ gate 81 in richmond , bc )','',negative
'graduated licensing helps new drivers and keeps our roads safer . learn more : #avivacanada','',neutral
'most amazing #fencingmob15 prettiest campus in #canada #badgerpride','',positive
'#fanexpocanada today was fun . got to meet been watching #roosterteeth and #sourcefed for a long time !','',positive
'thx4following ! our new editions #vancouver #lumas_canada retweet','',positive
'enjoying the afternoon by the falls #niagarafalls #canada','',positive
'going down a rabbit hole #capturecalgary #explorecanada','',neutral
'upper canada cool queen ice pack #icepack #uppercanada #backtoschool #sale','',neutral
'replace all the paper towels in your house with an awesome jude\'s miracle cloth ! #madeincanada','',positive
'it is #gameday in #nebraska and we are supporting from #britishcolumbia #canada . #gbr #noplacelikenebraska #b1g','',positive
'bisons around liard river , #animals a magnificent place for wild life #britishcolumbia #canada','',positive
'early morning in a canoe #explorecanada #exploreab #howisummer #rockymountaineer','',positive
'i must be in #canada','',positive
'offering high performing , quality windows & doors for industrial , residential & institutional projects #canada & #usa','',positive
'football is back ! ! ! ? ? ? ? #football #nfl #greenbay #packersvsbears #packers #lacy #27 #jamesjones #canada #brunette','',positive
'#novascotia #canada #ceo\'s #oceanfront family compound . extraordinary #luxuryrealestate #luxe','',positive
'#free $20 gift certificate for new members in #august #join #watkins #use #sell #canada #usa','',positive
'so this happened earlier this morning ? ? #niagarafalls #ontario #canada','',positive
'msg federal election date to get free shipping anywhere in can+50\% off #canadavotes #toronto','',positive
'another #sunset in #montreal #quebec #canada #ilovemontreal #jaimemontreal #montrealpics #igersmontreal #514','',positive
'10:13 am . alarm clock - you can not control me . #unemployed #papillon #dog #ldnont #canada #morning','',neutral
'welcome back to dance ! we\'re ready for you . #dance #canada #kwawesome #tagtribes','',positive
'today i was actually in the six with my woes #blessed #toronto #canada','',positive
'get the look : burgundy cut crease #beauty #krowdmagazine #canada #makeup #makeupartist','',negative
'#samsung #canada rolls out the red carpet to launch #galaxy s6 edge+ and #galaxynote5','',positive
'steveston bc || #beautifulbc #canada #travel #fb #home','',positive
'#onset of 2015 #ifco #dogmechallenge filmed w #bolex #camera by #denizberkin . screening tba #canada #actor #classic','',negative
'game night ! #monopolycanada #family','',positive
'my #belfastboxers shirt . cracker . #portcredit #ontario #canada','',positive
'happy labour day everyone ! ! #labourday #canada #love','',positive
'? ? is ready to #rally4rio ! game 2 here we go ! #yeg #teamcanada #teamcanadavolleyball','',positive
'in vancouver - organizing #rwc2015 events for fans ! #carrythemhome #weartherose #canada #yvr #rugby','',positive
'follow #teamtrudeau #montreal #quebec #canada','',positive
'good morning , st. john\'s , nl . #canada','',positive
'#indianajones is in #netflix #japan . i show you how to access this movie #canada','',positive
'#tgifc17 ! take the back to school challenge ! #stampinup #stampindolce #stampinupcanada','',positive
'glasses #tomehead is hanging on the porch today . #canadahouse','',negative
'natives are not the only ones . #blacklivesmatter #canada','',positive
'good morning , st. john\'s , nl . #canada','',positive
'behind the scenes on stage with in niagara falls ! ! ! 4of5 cities #sunrise #canada','',positive
'just kickin \' it at c.j.s skateboard camp . #etobicoke #toronto #ontario #canada #awesome #amazing','',positive
'we\'re making #daycare affordable in #canada learn about our privately-funded subsidy program !','',positive
'lunch ! ( kidding ) . #summer #daytrip #canada #ontario #nature #trees #cottage #green #lake #creature #friend #kindness','',positive
'#amberalert rt ! share at #canada #news #abduction #findhailey','',negative
'to-do tomorrow at 7 pm et : joining me at canada dry\'s family feud showdown for your chance to win ! #canadadryff','',positive
'canadian made and proud ! @wagepoint\'s nominated for toronto\'s product of the year ! #producthuntto #canada ? ?','',positive
